EPOCH                                      MMS4_R_GEO_X                MMS4_R_GEO_Y                MMS4_R_GEO_Z                MMS4_V_GEO_X                MMS4_V_GEO_Y                MMS4_V_GEO_Z
dd-mm-yyyy hh:mm:ss.mil.mic                          km                          km                          km                        km/s                        km/s                        km/s
09-12-2016 09:00:06.220.000                     35861.5                     58928.2                    -27909.3                   -0.515198                    0.982248                    0.124008
09-12-2016 09:00:06.250.000                     35861.6                     58928.1                    -27909.3                   -0.515197                    0.982248                    0.124008
09-12-2016 09:00:06.280.000                     35861.7                     58928.1                    -27909.3                   -0.515196                    0.982247                    0.124009
09-12-2016 09:00:06.310.000                     35861.8                     58928.0                    -27909.3                   -0.515195                    0.982246                    0.124010
09-12-2016 09:00:06.340.000                     35861.9                     58928.0                    -27909.3                   -0.515194                    0.982246                    0.124011
09-12-2016 09:00:06.370.000                     35862.0                     58927.9                    -27909.3                   -0.515193                    0.982245                    0.124012
09-12-2016 09:00:06.400.000                     35862.1                     58927.9                    -27909.3                   -0.515192                    0.982245                    0.124012
09-12-2016 09:00:06.430.000                     35862.3                     58927.8                    -27909.2                   -0.515191                    0.982244                    0.124013
09-12-2016 09:00:06.460.000                     35862.4                     58927.8                    -27909.2                   -0.515190                    0.982244                    0.124014
09-12-2016 09:00:06.490.000                     35862.5                     58927.7                    -27909.2                   -0.515188                    0.982243                    0.124015
09-12-2016 09:00:06.520.000                     35862.6                     58927.7                    -27909.2                   -0.515187                    0.982242                    0.124016
09-12-2016 09:00:06.550.000                     35862.7                     58927.6                    -27909.2                   -0.515186                    0.982242                    0.124016
09-12-2016 09:00:06.580.000                     35862.8                     58927.6                    -27909.2                   -0.515185                    0.982241                    0.124017
09-12-2016 09:00:06.610.000                     35862.9                     58927.5                    -27909.2                   -0.515184                    0.982241                    0.124018
09-12-2016 09:00:06.640.000                     35863.1                     58927.5                    -27909.2                   -0.515183                    0.982240                    0.124019
09-12-2016 09:00:06.670.000                     35863.2                     58927.4                    -27909.2                   -0.515182                    0.982239                    0.124020
09-12-2016 09:00:06.700.000                     35863.3                     58927.4                    -27909.2                   -0.515181                    0.982239                    0.124021
09-12-2016 09:00:06.730.000                     35863.4                     58927.3                    -27909.2                   -0.515180                    0.982238                    0.124021
09-12-2016 09:00:06.760.000                     35863.5                     58927.3                    -27909.2                   -0.515178                    0.982238                    0.124022
09-12-2016 09:00:06.790.000                     35863.6                     58927.2                    -27909.2                   -0.515177                    0.982237                    0.124023
09-12-2016 09:00:06.820.000                     35863.7                     58927.2                    -27909.2                   -0.515176                    0.982237                    0.124024
